PSNR_YYUV
C:\Users\ducbn_000\Downloads\Quân\quan_phat.mp4
C:\Users\ducbn_000\Downloads\Quân\quan_thu.mp4
AVG: 21.13400841
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
100.0000000
44.24108887
17.65279770
17.56576729
17.54050255
17.74139786
18.01587296
18.37781715
18.59847069
19.19004250
19.38602638
19.56892586
19.67048454
19.73657799
19.62752533
19.79470062
18.90168571
18.92482948
18.92079163
18.74356270
18.40423965
18.42673492
18.41510963
18.42573929
18.48984337
18.42537308
18.16576385
18.07996941
18.21665955
18.24836731
17.95356560
17.81183624
17.62542915
17.49223900
17.46996689
17.44591141
17.39397049
17.04992104
16.96836281
16.99134445
16.52936172
16.20012474
16.18489838
15.97660923
15.92875385
16.28317070
16.24677467
16.22951889
16.07473373
15.78320599
15.99145126
15.93705082
16.00837326
15.80684280
15.67301655
15.58650970
15.10602474
15.12703419
15.26652813
15.49535942
15.57096577
15.67543030
15.82110882
15.76937771
15.89827061
15.70233345
16.13053322
16.34852219
16.40553665
16.45942879
16.86528587
17.06608391
17.74476433
17.94996452
19.05309868
19.13242149
19.50999069
19.47375870
19.41007614
19.32454681
19.17186928
19.00679970
18.87240219
18.58467865
18.47957993
18.35073662
18.36362076
18.43629074
18.36666298
18.25714493
18.44124413
18.60926819
18.67483139
18.51807022
18.37317657
18.28593826
18.14310837
17.93560219
17.83999634
17.74475670
17.75495720
17.90013695
17.90265465
18.02842712
18.09622002
18.46905899
18.56954002
18.76737404
19.01372147
19.10171890
19.17627716
19.25654984
19.12649536
18.96786880
18.65205765
18.74093628
19.12807655
19.46481895
20.59735489
20.48351479
20.54463196
20.78750801
21.85742378
22.00062180
22.12105942
22.46179962
22.63106537
23.47393227
23.13694000
23.32204056
22.84438705
21.90260887
21.42875290
20.00218582
19.95541763
19.33195877
19.76997185
19.99799538
20.24294281
20.12664604
19.64871407
19.06800842
18.77523422
17.95069504
17.95775986
19.01399231
19.26927376
19.75880051
19.53776741
20.11180496
19.71676064
20.16994667
20.07119751
21.22117233
21.88551331
20.60402679
20.77262878
20.27130127
20.09432793
19.91994667
19.87467957
19.77423859
19.54761887
19.41673851
19.86322212
20.21234703
20.11864090
20.30030060
20.63986015
20.80684662
18.76314163
18.45369720
16.77938843
16.59090424
15.79689026
15.79917908
15.80252647
16.13010979
16.23294640
16.63348770
16.91284943
17.07430458
16.75255775
17.40810013
17.79392242
18.34025955
18.76902390
18.95310593
19.61351585
19.29710388
20.07732391
19.83698845
20.63485146
20.60083008
21.19391251
19.60928154
20.02753448
18.48721504
18.51912117
18.71900940
18.83806419
18.11486053
18.47482681
17.64444542
19.01344490
19.05073738
19.15197945
19.04885674
18.78336716
18.30938339
18.19543457
18.17484856
17.17415810
16.92489243
17.35616493
18.10369301
18.10349846
18.90968704
17.78388596
18.48949242
17.76572990
18.19659805
20.31311417
22.29214859
21.98038483
20.50186539
21.07950401
20.28745270
20.89158630
21.01232719
20.99415588
21.15342140
20.04078674
20.26787567
19.96968460
19.87764549
19.92204475
19.99392319
19.95032883
19.92621422
20.11376381
20.66382599
21.38659477
21.77370834
21.72209549
23.49430466
23.69575691
21.47251511
21.26433372
18.78148842
18.77248383
17.50858688
17.51535225
17.21635437
17.51057816
17.64251328
17.65384865
17.92149353
17.86490631
17.70963478
18.77972412
19.21280670
18.99125290
19.32098007
19.58970642
20.08617783
19.55052948
20.02479744
19.54101944
19.80716133
18.37076187
16.71598053
16.22184944
15.63234234
15.10453987
15.45949745
15.50654411
15.90301132
15.62875557
15.69759178
15.42889404
16.43894386
16.96060562
17.05582047
17.43593979
17.43003464
17.67259979
17.71869278
17.39468002
16.76192093
16.46377182
16.15758705
16.56070900
15.79408646
16.23780441
15.89545441
16.26859474
15.99785042
16.28036880
16.46175957
16.76140213
16.91786194
16.97713089
17.31612206
17.20096779
17.55079460
17.83119011
17.92211914
18.00004768
18.05261993
18.40940475
18.43776512
18.30511475
18.36450195
18.39332771
18.47130203
18.59478188
18.67952538
18.90296555
19.04894638
19.15735435
19.07803345
18.81578064
18.77614403
18.53334999
18.25999069
18.34274101
18.38576317
18.34405327
17.99970436
17.95203018
16.73096848
16.60989189
15.27089500
15.16818142
14.91318798
14.92382240
15.25331974
15.32395267
15.28924751
15.08515167
14.98322296
15.07423782
15.22573948
15.31007671
15.52394962
15.84608936
16.61083984
17.92712975
17.93109322
18.23960495
18.23543739
17.64070892
17.62716103
17.43484116
17.42630196
17.47355843
17.59496498
17.48446846
17.01241684
17.12534332
16.98999596
17.00124741
16.80490112
16.68256950
16.89772415
16.92021561
17.04067802
17.14892006
17.13487434
18.08812141
18.07491684
18.18468285
18.13122559
17.79299736
17.69232559
17.66213417
17.51418114
17.47122765
17.44145775
17.52357674
17.54674721
17.51101875
17.19191742
17.18052101
17.14809990
17.08456802
16.90478134
16.95431519
16.84716606
16.66579247
16.65722656
16.65527153
16.57516670
16.53125572
16.54428673
16.64154816
16.79207993
16.81084251
16.92482185
16.79610443
16.90070152
16.97774696
16.95438576
17.03326416
16.99143410
17.14239883
17.23012543
19.27693939
19.29630089
24.83646202
24.75247383
24.68267822
23.95818329
25.71007538
24.95629501
23.80410767
23.24485588
23.41113663
24.10193634
24.30988121
24.11047745
23.98673630
24.84963989
24.52990532
25.08099747
22.68843842
21.74412918
21.97155952
22.28724480
22.46301460
23.00796890
23.05799675
22.92526436
23.67183685
24.51814651
24.73560715
26.03877831
26.37063980
26.50975227
26.77285385
26.82203484
26.66792679
26.06365013
25.92075539
24.27554893
24.13494301
23.91439438
23.95804214
23.59388351
23.02439880
22.75087357
22.24853706
21.93102074
21.71891975
21.19251633
21.20825958
21.09962654
21.10463333
21.00744247
21.20855713
21.29350662
21.40005493
21.39630318
21.95159721
21.92303467
21.31238747
20.72037125
20.72053909
20.48231888
20.35610580
20.16039085
20.07921600
20.02243233
20.37924576
20.09998131
19.91396141
19.13822556
18.97010612
18.81683350
18.47758102
18.28700638
18.20199203
18.20524788
18.21129990
18.38692093
18.57763672
18.68727493
18.90930367
19.15244293
19.75638962
20.18584442
20.44217110
20.55048180
20.79211998
20.95388222
21.23574257
21.48297119
21.94100380
22.31301880
23.23027420
24.15802383
25.37141609
24.49047089
22.73629951
22.23032951
22.68466568
22.94595337
23.38150215
23.50795364
23.49862862
23.27727127
23.23860359
23.33374405
23.61316299
23.57404518
23.34923172
23.19965363
22.96917725
22.64502716
22.39211273
22.39191818
21.84436607
21.82342529
21.79092216
21.83658981
21.65314674
21.47683907
21.40473557
21.33311462
21.06235313
20.90495872
20.48663330
20.49298477
20.44304657
20.44708252
20.43707848
20.58665085
20.63144302
20.55223083
20.96379280
21.34579659
21.06982040
20.95588303
20.82724571
20.77992249
20.47759056
20.48975754
20.47987938
20.46936989
20.46343231
20.42190742
20.12575340
20.09951591
20.17993927
20.19316483
20.23693275
20.08473587
19.70159912
19.68633270
19.20907593
19.26074791
19.47842026
19.81365585
20.06322861
20.25803757
20.47135925
20.37069130
20.45780182
20.70103645
20.84466171
20.87234879
20.90231323
21.05732346
21.09386635
21.09351730
21.18698311
21.12516212
21.03721237
21.60960007
21.93890572
21.57656860
20.99417496
21.00220490
20.98907661
20.85917664
21.00818443
21.13211441
21.10950661
21.07760620
21.06122971
21.16489601
21.31137085
21.31925392
22.04889488
22.37101364
21.97960854
21.78878975
21.81834793
21.11875534
21.00138092
20.81606102
20.85597801
21.12096024
21.22832870
21.38509369
21.39825821
21.39901352
21.42297935
21.66630936
21.85397911
21.94845200
21.92932129
21.78943253
21.65682220
21.70705986
21.42953491
21.86213684
22.00033951
21.49532700
21.36320305
21.41067123
21.46208763
21.58029175
21.61971092
21.67602539
21.68508148
21.67615128
21.65045166
21.23283195
20.91813087
20.86210632
20.94496536
21.08048248
21.15902901
21.45946121
21.26700401
21.29212570
21.86071205
22.04517174
23.76195526
24.32943153
24.80450058
25.21638870
26.61761284
27.66157532
28.19549370
26.21488953
25.76329231
22.08637619
20.73563766
20.45311737
20.16766357
19.98185349
20.76877785
20.78009605
21.27869034
21.39157486
23.12688065
23.66049194
23.79899597
23.05401802
22.84021187
22.25606155
21.96981430
21.98761940
21.94829178
22.25856400
22.05000305
21.98774529
21.86372757
21.86298561
21.76458549
21.87845612
21.90385818
21.96092987
21.98127937
21.71838760
21.28546715
21.02892303
20.99279594
21.07481766
21.37408829
21.52561188
21.74330711
21.81142044
21.89232063
21.88667679
21.82227325
21.79690170
21.74732971
21.55099106
21.47393036
20.98743629
20.93637848
21.06948662
21.03813362
20.99056625
21.00868416
20.96427917
21.01902199
21.03004074
21.06168938
21.16897202
21.14593506
21.61185837
21.64713287
21.66828156
21.69665527
21.83526039
21.98940086
22.06975746
22.11488342
22.15439034
22.12610245
22.83327484
23.32522202
23.96247101
23.74355125
23.41801071
23.40294266
23.33053970
23.41659355
23.39739799
23.21946144
23.28642654
21.11096191
20.40516090
20.30991745
20.21562576
20.28501511
21.54677200
21.75341415
22.68950653
22.58239555
25.23435402
29.36611176
28.93642807
29.23749924
29.51903343
30.98482895
30.69629860
31.57744408
30.36073685
30.03714371
30.10651016
30.87460518
31.34805298
32.71900558
33.10291290
32.86769104
32.93970108
32.93565369
32.25068665
32.03981018
32.21637344
30.34803772
29.69727707
30.31357193
31.08762932
32.26072693
32.02322388
31.87302399
31.93505096
32.56610107
30.06143188
29.61232948
29.61771011
29.83803558
29.78717422
29.32606697
28.97996712
28.25904846
28.72546387
29.02302551
28.88679695
28.70866585
28.68940544
28.57628250
28.56473732
29.81798172
29.66862106
28.56943512
28.14485741
27.63994980
26.90318871
26.73619270
26.93851280
26.44349098
25.09633255
24.97720909
25.66405869
25.87034035
25.36949539
24.58821869
25.06453323
25.32981682
25.16844749
24.92953873
24.69350052
24.00375748
23.94446373
24.17050171
24.62054062
24.58377647
24.34509087
24.21385193
24.19548035
24.12591934
24.00612640
23.84551048
23.23778152
22.73719978
22.95487976
24.08201981
24.15638161
24.18249893
24.41019440
24.55532455
24.83143234
25.54627609
25.30253410
24.68560028
24.88178062
23.97554779
24.06391335
24.33349228
24.55396271
24.51811981
24.26878929
24.23931503
24.29046249
24.48592758
24.80074310
24.98965073
25.15081596
25.31499672
26.12062454
26.57389832
26.79182434
27.06153870
27.44567108
27.44774055
28.67478180
29.29622459
29.75975037
29.89756584
29.83141136
29.94004250
30.57250023
30.91096497
30.88164520
31.12600708
31.44111443
31.64775848
31.66013718
31.69407272
31.68980026
31.62145615
32.46887589
32.79793167
32.75922394
32.47335052
32.24731827
32.06710052
31.20847702
30.59896660
30.98759651
30.58428001
30.02291107
29.60687828
29.36555099
29.14881516
28.86358643
28.64478683
28.59847260
28.87108231
27.98521805
27.26115417
26.35615540
26.16609955
24.99531174
23.27137756
22.79741478
23.09859276
23.35387802
22.05527115
22.21299362
21.26628876
21.58364296
22.08201408
21.70820618
21.71658325
20.51292229
20.08336639
19.03240776
18.88010406
17.99540329
17.86172485
17.64625168
17.46472931
17.48768806
17.15289879
17.05869675
16.92551041
16.98325348
17.03668976
17.03859520
16.97279930
16.86039543
16.83192062
16.74722481
16.67871666
16.57343864
16.41273308
16.37855148
16.34433556
16.32798576
16.32756042
16.31661987
16.31478119
16.29427528
16.35801125
16.37871361
16.39233780
16.39370728
16.43922997
16.45718193
16.53421974
16.60828972
16.63909149
16.65727234
16.64875221
16.64846992
16.64504242
16.65718269
16.75120544
16.81487083
16.81835938
17.09035110
17.06498909
17.05004120
17.05781555
17.12627983
17.17773628
17.20913506
17.25243759
17.29456902
17.39297485
17.43738556
17.51179886
17.56229019
17.53873062
17.56037712
17.56143188
17.66586685
17.74299812
18.01346588
18.44507408
18.92176437
19.16809845
19.05278015
18.86310768
20.81119537
20.70112610
22.07441139
21.70871353
21.62932968
21.12592697
21.28229523
22.42133141
22.68741989
24.03026199
24.35608673
24.62827682
24.07135391
22.95322609
22.53471184
22.90389061
22.23985863
22.31355476
22.32542038
22.40958977
22.47598457
22.59992981
22.78568649
22.74516296
22.70962715
22.30772781
22.02163696
21.75691414
21.19485092
21.02328873
20.74949646
20.77232170
20.74371338
20.59367180
20.35947990
20.35065842
20.41393661
20.46157837
20.59940529
20.91834259
21.18640137
20.18702698
20.52070999
20.86604309
21.83037949
21.81860924
20.49250412
20.55510712
20.59984398
20.63565254
20.70054054
20.79910660
20.85771179
21.69973564
20.79668999
20.76116562
20.84728622
21.16149139
21.00801849
20.90626717
20.80405998
20.89430046
21.07877541
20.71341515
20.94852638
21.06286240
20.95400238
20.90936279
20.90786934
21.02401543
21.26228523
21.46157074
21.74927902
21.96121216
22.32229424
21.62538528
21.32869339
21.18039703
20.68260384
21.08343124
21.35379791
21.47627640
21.74596596
21.06225204
21.19589806
21.34568214
21.08621597
21.12379837
20.88274193
20.90961456
20.99668884
20.88074112
20.64056778
20.52901459
20.70997620
20.63171196
20.41400528
20.42583847
20.45917892
20.45617104
19.89178467
19.72317505
19.33418083
19.04365349
19.05188179
18.88788223
18.78044510
18.64008141
18.54409409
18.44546890
18.27721977
18.20812607
18.02292252
17.93575096
17.92394638
17.87360954
17.92177582
17.92440033
17.58811951
17.60431671
17.52644539
17.95417786
18.01523972
17.75100708
17.68693924
17.60039139
17.64402008
17.59689140
17.65871239
17.70946312
17.78578568
17.55801201
17.50996399
17.77725220
17.98227310
18.03791618
17.98730278
17.90781403
18.04477501
18.16368294
18.16004562
18.25251579
18.29197121
18.27932739
18.29034615
18.42075348
18.49594879
18.49790764
18.49605942
18.55390358
18.69684982
19.84034348
20.81455994
20.64337540
20.45936966
20.33756065
20.44439507
20.46330643
20.56387711
20.76121521
21.99742508
21.90583992
22.15457153
21.61423111
21.63603210
21.54279709
21.62758255
22.50585556
23.06281090
23.39035034
22.81822968
22.28397560
22.26739693
22.28006363
22.30711937
22.48035240
22.53875542
22.59438324
22.58245087
22.20727158
22.93198395
23.31291008
23.89593124
23.92635536
23.96742630
24.00107384
23.93439865
24.48615265
25.07599640
25.89718819
26.48027802
26.53138161
26.62180901
26.75831223
27.13063049
27.41292191
27.67199516
27.82199097
27.83830833
28.60166359
28.58034515
28.56271362
28.71183586
28.86885071
28.84979439
28.93154335
28.91269493
28.81128502
28.72630692
28.62174606
27.76469231
27.36341858
26.70275497
26.77018166
26.79826546
26.76556015
26.50447845
27.06239891
27.04286385
27.35527420
26.95825768
26.76882553
26.49412537
26.51935387
26.17107391
25.99882317
26.29374695
26.07826424
26.75004196
27.61689758
27.96125412
27.71001434
27.46693420
27.35986328
27.08481979
26.98256302
27.27406311
27.12413025
26.60225296
26.24372673
26.31914520
26.31834030
26.50185013
26.85820770
27.05744171
27.27926254
27.35372734
26.93198204
25.61374474
25.04509735
24.76199341
23.83830643
23.50250626
22.57280350
22.88541794
23.20292664
23.36851883
24.74678421
24.70026398
24.78884697
23.95824432
23.59033203
24.00901985
24.21573448
24.71831894
25.12048531
25.35992432
25.32971382
25.12572098
24.47032547
24.33462334
24.45141029
24.35918999
24.54210663
24.75776672
24.96848297
25.29141617
24.66716003
24.68343353
24.90409470
25.09873390
25.10765076
24.80912971
24.83635902
24.84894180
25.26938248
25.22447395
25.28010941
25.32854462
25.33880997
25.36101151
25.54027557
25.68996048
25.73114395
25.05228806
24.57738686
24.23907852
24.55085373
24.72370911
24.36157227
24.37187576
24.25340271
24.36733246
24.66687393
24.88416290
25.00085449
24.61665344
24.49254608
24.67975807
24.80351448
24.88099289
24.05123901
23.67982101
23.71796799
24.20865250
24.61457443
24.77582550
24.91225815
24.75076485
24.62084770
24.83251762
24.98167229
25.08948898
25.12987518
26.47394180
26.39161682
26.74536514
27.03436089
28.57716560
29.22907639
30.27711487
30.89169312
31.26484871
31.13394737
29.52803421
28.26305580
27.48260880
28.78326607
28.88923454
28.92240524
29.14453125
29.27013206
28.96562195
28.57185745
29.44816780
29.90966606
29.19457245
29.04436493
28.51779175
28.39838219
29.25225258
29.26730728
29.58509254
29.63632584
30.61355972
30.51873207
29.91472435
29.26013947
28.12995148
28.67599487
28.86644554
28.99721146
27.90925026
27.87484360
27.17765045
27.45491982
27.55183411
28.21867943
28.26342010
28.44332886
28.98286629
29.29039383
29.25599098
28.41318130
28.57781982
28.60003662
28.85362244
28.95637131
29.00199127
28.86264992
28.08037758
27.38960457
27.39881325
27.25728226
26.84943199
26.48055267
26.49256706
26.41957092
27.20567322
27.67965317
27.44696617
27.65099716
27.22877884
27.42980766
27.23260880
27.18315887
27.47344971
27.55512619
28.10148048
28.26671600
28.36963844
27.15441513
27.93670654
27.98628616
27.94917107
28.34906578
28.97306633
29.43721581
29.91218376
30.12652588
30.68998528
31.15498352
31.55069733
32.48071671
32.12190247
31.56606674
30.89939880
30.96855354
30.47993851
30.36083603
30.52289200
30.48491669
30.18665314
30.50461578
30.01343536
30.09376335
30.56095123
30.71390152
30.89495659
31.51357460
31.90111351
32.40295029
32.51955414
32.95277405
32.21052551
30.67275620
31.23567200
31.37313461
31.70387459
29.63224602
29.43644714
28.99166870
30.26254463
30.70362282
32.23397064
31.79581070
31.94772911
32.64183426
32.86796951
32.98445892
33.16194916
33.59516525
33.48048401
33.46489716
33.22010040
33.40860748
33.32538986
32.88068771
32.41082001
32.59107208
32.58308411
33.02982330
32.71012115
33.16225433
33.22307968
32.86951447
32.52928162
32.61343765
33.14845276
32.57032776
31.77339935
31.72366905
31.53662491
32.03641510
32.05345917
32.25300980
31.49526787
31.19884109
30.77440071
30.19533157
30.65006638
30.81840324
30.51168633
29.73055267
29.53211212
29.71172714
29.69514465
30.46512985
30.44642448
30.93309784
31.45278931
32.03974152
32.50575638
32.76994705
32.89308167
32.53144836
32.74085236
32.49215698
32.75477982
32.00568390
32.53417587
33.07445908
32.95357132
34.15573120
34.50325394
34.84376907
34.13570023
34.46164703
34.72438812
34.43561172
34.64301300
34.07062531
34.32752991
34.37108612
34.93424225
35.12627411
35.23833084
35.00317001
35.10502243
34.79380417
35.35608673
35.00553894
35.31773758
35.26715851
34.95888138
35.07846832
35.46720886
35.50046539
35.36739731
35.57102966
35.65294647
35.62270737
35.59421539
35.38515472
35.39111328
35.57662201
35.32854462
35.22514343
35.17823029
33.63996887
33.75689316
33.58617401
33.25401306
32.94180298
33.03296661
33.31137848
33.75088882
33.96890640
33.96041870
33.41074371
33.08681107
31.45099640
31.20779419
31.54890823
32.30931091
32.72544098
32.15107727
28.96662140
29.09089851
29.47183800
29.31662750
29.54216766
28.36162758
26.96446609
26.19060516
27.02841759
26.92747879
26.68317795
26.64924622
26.37981606
26.38981628
